,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,robot pointing,robot text,Conversational turns,Joint attention,Mutual gaze,time
337,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,184.74
338,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,185.24
339,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,185.74
340,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,186.24
341,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,186.74
342,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,187.24
343,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,187.74
344,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,188.24
345,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,188.74
346,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,189.24
347,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,189.74
348,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,190.24
349,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,190.74
350,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,191.24
351,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,191.74
352,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,192.24
353,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,192.74
354,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,193.24
355,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,193.74
356,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,194.24
357,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,194.74
358,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,195.24
359,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,195.74
360,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,196.24
361,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,196.74
362,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,197.24
363,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,197.74
364,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,198.24
365,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,198.74
366,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,199.24
367,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,199.74
368,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,200.24
369,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,200.74
370,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,201.24
371,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,201.74
372,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,202.24
373,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,202.74
374,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,203.24
375,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,203.74
376,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,204.24
377,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,204.74
378,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,205.24
379,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,205.74
380,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,206.24
381,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,206.74
382,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,207.24
383,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,207.74
384,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,208.24
385,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,208.74
386,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,209.24
387,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,209.74
388,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,210.24
389,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,210.74
390,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,211.24
391,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,211.74
392,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,212.24
393,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,212.74
394,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,213.24
395,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,213.74
396,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,214.24
397,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,214.74
398,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,215.24
399,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,215.74
400,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,216.24
401,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,216.74
402,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,217.24
403,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,217.74
404,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,218.24
405,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,218.74
406,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,219.24
407,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,219.74
408,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,220.24
409,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,220.74
410,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,221.24
411,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,221.74
412,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,222.24
413,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,222.74
414,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,223.24
415,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,223.74
416,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,224.24
417,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,224.74
418,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,225.24
419,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,225.74
420,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,226.24
421,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,226.74
422,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,227.24
423,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,227.74
424,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,228.24
425,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,228.74
426,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,229.24
427,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,229.74
428,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,230.24
429,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,230.74
430,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,231.24
431,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,231.74
432,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,232.24
433,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,232.74
434,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,233.24
435,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,233.74
436,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,234.24
437,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,234.74
438,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,235.24
439,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,235.74
440,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,236.24
441,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,236.74
442,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,237.24
443,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,237.74
444,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,238.24
445,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,238.74
446,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,239.24
447,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,239.74
448,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,240.24
